user_id,product_id,product_type,action,timestamp
95,10,electronic,view,2026-03-25T16:23:28.528458+00:00
95,12,electronic,click,2026-03-25T22:38:28.528458+00:00
95,7,electronic,click,2026-03-26T07:24:28.528458+00:00
95,7,pet-supply,add_to_cart,2026-03-27T05:27:28.528458+00:00
95,11,electronic,view,2026-03-28T01:22:28.528458+00:00
95,12,electronic,view,2026-03-28T06:40:28.528458+00:00
95,7,electronic,view,2026-03-28T19:38:28.528458+00:00
95,7,pet-supply,view,2026-03-28T21:04:28.528458+00:00
95,2,electronic,view,2026-03-29T11:28:28.528458+00:00
95,3,stationery,view,2026-03-29T13:25:28.528458+00:00
95,12,electronic,click,2026-03-29T17:46:28.528458+00:00
95,10,sport,click,2026-03-29T18:56:28.528458+00:00
95,7,electronic,view,2026-03-29T20:30:28.528458+00:00
95,7,electronic,view,2026-03-30T08:37:28.528458+00:00
95,6,appliance,view,2026-03-30T12:23:28.528458+00:00
95,3,electronic,view,2026-03-30T15:45:28.528458+00:00
96,7,stationery,view,2026-03-26T02:20:28.528458+00:00
96,8,pet-supply,click,2026-03-27T01:37:28.528458+00:00
96,5,clothe,add_to_cart,2026-03-27T20:56:28.528458+00:00
96,8,pet-supply,view,2026-03-28T12:23:28.528458+00:00
96,5,pet-supply,click,2026-03-29T08:47:28.528458+00:00
96,5,pet-supply,add_to_cart,2026-03-29T12:15:28.528458+00:00
96,8,pet-supply,view,2026-03-30T02:33:28.528458+00:00
96,9,pet-supply,view,2026-03-30T03:40:28.528458+00:00
96,11,pet-supply,view,2026-03-30T06:53:28.528458+00:00
96,5,pet-supply,view,2026-03-30T18:37:28.528458+00:00
96,5,pet-supply,click,2026-03-31T06:34:28.528458+00:00
96,5,pet-supply,add_to_cart,2026-03-31T23:47:28.528458+00:00
96,8,pet-supply,add_to_cart,2026-04-01T21:51:28.528458+00:00
96,11,pet-supply,click,2026-04-02T09:43:28.528458+00:00
96,5,pet-supply,click,2026-04-02T19:09:28.528458+00:00
96,8,pet-supply,click,2026-04-03T08:24:28.528458+00:00
96,8,pet-supply,add_to_cart,2026-04-04T03:24:28.528458+00:00
96,3,food,click,2026-04-04T16:26:28.528458+00:00
96,6,appliance,add_to_cart,2026-04-04T19:56:28.528458+00:00
96,5,pet-supply,view,2026-04-05T08:21:28.528458+00:00
97,3,clothe,view,2026-03-28T10:19:28.528458+00:00
97,4,clothe,view,2026-03-28T18:22:28.528458+00:00
97,3,appliance,view,2026-03-29T06:17:28.528458+00:00
97,7,clothe,view,2026-03-30T07:14:28.528458+00:00
97,9,appliance,add_to_cart,2026-03-31T07:09:28.528458+00:00
97,1,clothe,view,2026-03-31T17:13:28.528458+00:00
97,7,clothe,click,2026-04-01T02:57:28.528458+00:00
97,3,clothe,view,2026-04-01T14:52:28.528458+00:00
97,3,clothe,click,2026-04-02T12:59:28.528458+00:00
97,3,clothe,add_to_cart,2026-04-02T22:19:28.528458+00:00
97,8,appliance,view,2026-04-03T08:08:28.528458+00:00
97,4,clothe,click,2026-04-03T16:50:28.528458+00:00
97,6,clothe,view,2026-04-04T08:53:28.528458+00:00
97,4,clothe,click,2026-04-04T16:24:28.528458+00:00
97,4,clothe,add_to_cart,2026-04-05T10:18:28.528458+00:00
97,6,clothe,view,2026-04-05T16:12:28.528458+00:00
97,2,clothe,add_to_cart,2026-04-06T05:40:28.528458+00:00
97,4,jewelry,click,2026-04-06T12:44:28.528458+00:00
97,3,clothe,add_to_cart,2026-04-07T08:25:28.528458+00:00
97,7,clothe,click,2026-04-07T16:26:28.528458+00:00
98,5,sport,click,2026-03-26T15:43:28.528458+00:00
98,8,sport,click,2026-03-27T02:46:28.528458+00:00
98,5,sport,add_to_cart,2026-03-28T03:45:28.528458+00:00
98,1,sport,view,2026-03-28T13:18:28.528458+00:00
98,5,sport,click,2026-03-29T10:33:28.528458+00:00
98,2,food,view,2026-03-29T13:09:28.528458+00:00
98,5,sport,view,2026-03-30T09:53:28.528458+00:00
98,7,electronic,view,2026-03-30T18:39:28.528458+00:00
98,12,electronic,view,2026-03-31T01:49:28.528458+00:00
98,6,electronic,click,2026-04-01T01:27:28.528458+00:00
98,5,sport,click,2026-04-02T01:06:28.528458+00:00
98,8,sport,view,2026-04-02T12:49:28.528458+00:00
98,1,sport,view,2026-04-02T14:31:28.528458+00:00
98,5,sport,add_to_cart,2026-04-02T17:41:28.528458+00:00
98,10,sport,view,2026-04-03T10:18:28.528458+00:00
98,8,sport,view,2026-04-03T11:54:28.528458+00:00
98,5,sport,click,2026-04-03T18:42:28.528458+00:00
98,1,sport,add_to_cart,2026-04-04T06:10:28.528458+00:00
98,8,sport,view,2026-04-04T22:26:28.528458+00:00
98,1,sport,view,2026-04-05T10:23:28.528458+00:00
99,1,stationery,view,2026-04-02T03:15:28.528458+00:00
99,6,stationery,view,2026-04-02T11:51:28.528458+00:00
99,7,pet-supply,view,2026-04-03T11:56:28.528458+00:00
99,11,stationery,view,2026-04-03T21:52:28.528458+00:00
99,8,stationery,add_to_cart,2026-04-04T15:03:28.528458+00:00
99,6,stationery,view,2026-04-05T05:20:28.528458+00:00
99,2,stationery,click,2026-04-06T01:27:28.528458+00:00
99,8,stationery,view,2026-04-06T02:58:28.528458+00:00
99,8,book,click,2026-04-06T20:16:28.528458+00:00
99,5,stationery,click,2026-04-07T00:07:28.528458+00:00
99,10,stationery,view,2026-04-07T19:14:28.528458+00:00
99,8,stationery,view,2026-04-07T20:17:28.528458+00:00
99,8,stationery,click,2026-04-08T13:59:28.528458+00:00
99,10,stationery,add_to_cart,2026-04-08T19:45:28.528458+00:00
99,10,stationery,view,2026-04-08T22:15:28.528458+00:00
99,13,book,click,2026-04-09T11:42:28.528458+00:00
99,5,stationery,add_to_cart,2026-04-10T08:01:28.528458+00:00
99,8,stationery,click,2026-04-10T13:44:28.528458+00:00
99,5,pet-supply,view,2026-04-11T07:56:28.528458+00:00
99,2,stationery,add_to_cart,2026-04-11T23:30:28.528458+00:00
100,3,electronic,view,2026-03-29T03:43:28.528458+00:00
100,2,electronic,view,2026-03-29T21:44:28.528458+00:00
100,2,cosmetic,click,2026-03-30T18:42:28.528458+00:00
100,3,electronic,click,2026-03-31T15:16:28.528458+00:00
100,1,stationery,add_to_cart,2026-04-01T04:24:28.528458+00:00
100,3,electronic,view,2026-04-01T06:29:28.528458+00:00
100,11,electronic,view,2026-04-02T02:35:28.528458+00:00
100,10,sport,view,2026-04-02T14:30:28.528458+00:00
100,11,electronic,click,2026-04-03T13:33:28.528458+00:00
100,9,sport,view,2026-04-04T14:04:28.528458+00:00
100,11,electronic,click,2026-04-05T00:44:28.528458+00:00
100,1,electronic,add_to_cart,2026-04-05T21:28:28.528458+00:00
100,7,electronic,click,2026-04-06T02:01:28.528458+00:00
100,2,electronic,view,2026-04-06T19:29:28.528458+00:00
100,5,electronic,view,2026-04-07T02:21:28.528458+00:00
100,5,electronic,click,2026-04-08T00:49:28.528458+00:00
100,7,appliance,view,2026-04-08T02:00:28.528458+00:00
100,4,electronic,view,2026-04-09T02:44:28.528458+00:00
100,2,electronic,view,2026-04-09T07:21:28.528458+00:00
100,7,electronic,view,2026-04-09T11:50:28.528458+00:00
101,5,cosmetic,view,2026-03-30T10:02:28.528458+00:00
101,1,clothe,add_to_cart,2026-03-30T22:10:28.528458+00:00
101,5,cosmetic,view,2026-03-31T04:32:28.528458+00:00
101,4,cosmetic,view,2026-04-01T04:05:28.528458+00:00
101,5,cosmetic,view,2026-04-02T01:51:28.528458+00:00
101,3,cosmetic,view,2026-04-03T00:10:28.528458+00:00
101,11,jewelry,view,2026-04-03T16:48:28.528458+00:00
101,5,cosmetic,click,2026-04-04T10:04:28.528458+00:00
101,5,cosmetic,click,2026-04-05T06:57:28.528458+00:00
101,5,cosmetic,view,2026-04-05T11:39:28.528458+00:00
101,8,cosmetic,view,2026-04-05T20:28:28.528458+00:00
101,4,sport,view,2026-04-06T03:14:28.528458+00:00
101,1,clothe,view,2026-04-06T12:21:28.528458+00:00
101,8,cosmetic,click,2026-04-07T09:01:28.528458+00:00
101,3,sport,click,2026-04-08T08:29:28.528458+00:00
101,10,cosmetic,click,2026-04-08T15:45:28.528458+00:00
101,4,cosmetic,view,2026-04-08T22:12:28.528458+00:00
101,4,sport,view,2026-04-08T23:52:28.528458+00:00
101,2,clothe,view,2026-04-09T05:49:28.528458+00:00
101,10,cosmetic,click,2026-04-09T09:10:28.528458+00:00
102,11,electronic,view,2026-03-30T01:00:28.528458+00:00
102,2,appliance,view,2026-03-30T22:24:28.528458+00:00
102,2,furniture,view,2026-03-31T15:43:28.528458+00:00
102,12,electronic,click,2026-04-01T02:44:28.528458+00:00
102,5,electronic,click,2026-04-01T14:48:28.528458+00:00
102,5,appliance,view,2026-04-02T10:03:28.528458+00:00
102,9,furniture,view,2026-04-03T06:06:28.528458+00:00
102,10,electronic,view,2026-04-03T15:47:28.528458+00:00
102,11,electronic,view,2026-04-03T17:55:28.528458+00:00
102,6,electronic,add_to_cart,2026-04-04T16:53:28.528458+00:00
102,8,appliance,view,2026-04-05T12:50:28.528458+00:00
102,1,electronic,view,2026-04-05T16:16:28.528458+00:00
102,2,electronic,click,2026-04-06T08:24:28.528458+00:00
102,12,electronic,click,2026-04-06T17:05:28.528458+00:00
102,12,electronic,view,2026-04-06T19:06:28.528458+00:00
102,4,pet-supply,click,2026-04-07T08:49:28.528458+00:00
102,11,electronic,view,2026-04-07T22:33:28.528458+00:00
102,9,electronic,view,2026-04-08T13:40:28.528458+00:00
102,6,stationery,view,2026-04-09T04:38:28.528458+00:00
102,9,electronic,view,2026-04-09T19:25:28.528458+00:00
103,11,stationery,view,2026-03-23T14:41:28.528458+00:00
103,4,stationery,add_to_cart,2026-03-23T20:19:28.528458+00:00
103,11,stationery,view,2026-03-24T05:53:28.528458+00:00
103,6,stationery,click,2026-03-24T14:21:28.528458+00:00
103,6,jewelry,add_to_cart,2026-03-25T01:16:28.528458+00:00
103,11,stationery,view,2026-03-25T19:48:28.528458+00:00
103,11,stationery,click,2026-03-26T16:19:28.528458+00:00
103,1,stationery,add_to_cart,2026-03-27T09:33:28.528458+00:00
103,1,stationery,view,2026-03-27T14:35:28.528458+00:00
103,8,pet-supply,click,2026-03-28T05:42:28.528458+00:00
103,5,stationery,view,2026-03-28T19:01:28.528458+00:00
103,2,jewelry,view,2026-03-29T15:25:28.528458+00:00
103,7,stationery,view,2026-03-29T23:38:28.528458+00:00
103,9,stationery,view,2026-03-30T09:40:28.528458+00:00
103,1,stationery,add_to_cart,2026-03-30T21:39:28.528458+00:00
103,5,jewelry,click,2026-03-31T16:52:28.528458+00:00
103,6,jewelry,add_to_cart,2026-04-01T13:19:28.528458+00:00
103,2,cosmetic,view,2026-04-02T14:18:28.528458+00:00
103,9,stationery,view,2026-04-03T10:04:28.528458+00:00
103,1,stationery,add_to_cart,2026-04-04T01:51:28.528458+00:00
104,5,stationery,view,2026-04-05T01:23:28.528458+00:00
104,10,food,view,2026-04-05T23:14:28.528458+00:00
104,1,electronic,view,2026-04-06T18:56:28.528458+00:00
104,1,food,view,2026-04-06T20:24:28.528458+00:00
104,5,food,view,2026-04-07T14:37:28.528458+00:00
104,1,food,view,2026-04-08T11:12:28.528458+00:00
104,1,food,view,2026-04-08T20:28:28.528458+00:00
104,4,appliance,click,2026-04-09T02:23:28.528458+00:00
104,1,food,add_to_cart,2026-04-09T09:06:28.528458+00:00
104,5,food,view,2026-04-10T08:20:28.528458+00:00
104,5,food,add_to_cart,2026-04-10T10:03:28.528458+00:00
104,6,electronic,view,2026-04-10T12:41:28.528458+00:00
104,10,food,view,2026-04-11T05:45:28.528458+00:00
104,5,food,click,2026-04-12T04:11:28.528458+00:00
104,5,food,view,2026-04-12T15:49:28.528458+00:00
104,6,electronic,add_to_cart,2026-04-13T13:12:28.528458+00:00
104,10,food,view,2026-04-14T01:14:28.528458+00:00
104,10,food,view,2026-04-14T21:27:28.528458+00:00
104,9,electronic,click,2026-04-15T21:59:28.528458+00:00
104,12,electronic,click,2026-04-16T05:23:28.528458+00:00
105,1,clothe,click,2026-03-24T20:57:28.528458+00:00
105,7,appliance,add_to_cart,2026-03-25T15:43:28.528458+00:00
105,1,appliance,click,2026-03-26T14:16:28.528458+00:00
105,11,appliance,add_to_cart,2026-03-27T01:14:28.528458+00:00
105,3,appliance,view,2026-03-27T13:01:28.528458+00:00
105,4,pet-supply,view,2026-03-28T03:24:28.528458+00:00
105,11,appliance,add_to_cart,2026-03-29T00:54:28.528458+00:00
105,3,appliance,view,2026-03-29T06:53:28.528458+00:00
105,7,appliance,click,2026-03-30T05:01:28.528458+00:00
105,6,appliance,click,2026-03-30T08:27:28.528458+00:00
105,10,appliance,click,2026-03-30T16:24:28.528458+00:00
105,11,appliance,view,2026-03-31T02:12:28.528458+00:00
105,2,appliance,view,2026-03-31T05:05:28.528458+00:00
105,2,appliance,view,2026-03-31T23:03:28.528458+00:00
105,11,appliance,view,2026-04-01T17:18:28.528458+00:00
105,2,book,view,2026-04-02T04:55:28.528458+00:00
105,7,appliance,view,2026-04-03T05:53:28.528458+00:00
105,3,appliance,click,2026-04-04T06:46:28.528458+00:00
105,3,appliance,add_to_cart,2026-04-05T07:35:28.528458+00:00
105,9,appliance,view,2026-04-05T09:12:28.528458+00:00
106,7,appliance,view,2026-03-31T16:35:28.528458+00:00
106,7,appliance,click,2026-04-01T10:12:28.528458+00:00
106,5,appliance,click,2026-04-01T22:00:28.528458+00:00
106,7,appliance,add_to_cart,2026-04-02T22:13:28.528458+00:00
106,7,appliance,view,2026-04-03T10:31:28.528458+00:00
106,8,appliance,view,2026-04-03T16:49:28.528458+00:00
106,10,food,click,2026-04-04T01:31:28.528458+00:00
106,7,appliance,add_to_cart,2026-04-04T07:32:28.528458+00:00
106,7,appliance,view,2026-04-04T14:32:28.528458+00:00
106,6,appliance,view,2026-04-05T09:59:28.528458+00:00
106,9,furniture,view,2026-04-06T01:17:28.528458+00:00
106,8,appliance,view,2026-04-06T05:12:28.528458+00:00
106,7,appliance,view,2026-04-06T18:03:28.528458+00:00
106,2,appliance,view,2026-04-07T11:24:28.528458+00:00
106,9,appliance,click,2026-04-07T15:09:28.528458+00:00
106,1,appliance,click,2026-04-08T14:59:28.528458+00:00
106,7,appliance,add_to_cart,2026-04-09T12:01:28.528458+00:00
106,1,furniture,view,2026-04-10T07:25:28.528458+00:00
106,5,appliance,view,2026-04-11T00:17:28.528458+00:00
106,11,appliance,view,2026-04-11T03:50:28.528458+00:00
107,1,pet-supply,view,2026-03-30T11:37:28.528458+00:00
107,4,pet-supply,click,2026-03-31T04:10:28.528458+00:00
107,7,pet-supply,add_to_cart,2026-03-31T14:52:28.528458+00:00
107,7,pet-supply,view,2026-04-01T09:22:28.528458+00:00
107,7,pet-supply,view,2026-04-02T00:42:28.528458+00:00
107,1,pet-supply,view,2026-04-02T12:24:28.528458+00:00
107,3,pet-supply,click,2026-04-03T05:17:28.528458+00:00
107,8,food,add_to_cart,2026-04-04T03:32:28.528458+00:00
107,1,pet-supply,click,2026-04-04T17:35:28.528458+00:00
107,2,pet-supply,click,2026-04-05T07:26:28.528458+00:00
107,1,pet-supply,view,2026-04-06T07:40:28.528458+00:00
107,5,pet-supply,view,2026-04-06T16:16:28.528458+00:00
107,11,food,view,2026-04-07T12:55:28.528458+00:00
107,1,pet-supply,add_to_cart,2026-04-07T14:46:28.528458+00:00
107,6,pet-supply,add_to_cart,2026-04-08T08:50:28.528458+00:00
107,7,pet-supply,view,2026-04-08T15:43:28.528458+00:00
107,4,pet-supply,view,2026-04-08T22:41:28.528458+00:00
107,2,pet-supply,click,2026-04-08T23:43:28.528458+00:00
107,9,food,view,2026-04-09T13:33:28.528458+00:00
107,7,pet-supply,view,2026-04-10T11:22:28.528458+00:00
108,11,food,view,2026-03-24T13:17:28.528458+00:00
108,1,pet-supply,click,2026-03-25T13:05:28.528458+00:00
108,1,food,view,2026-03-26T07:43:28.528458+00:00
108,10,appliance,click,2026-03-26T15:36:28.528458+00:00
108,5,pet-supply,click,2026-03-27T15:37:28.528458+00:00
108,1,pet-supply,view,2026-03-28T13:13:28.528458+00:00
108,1,pet-supply,view,2026-03-29T03:48:28.528458+00:00
108,2,pet-supply,click,2026-03-29T12:12:28.528458+00:00
108,5,pet-supply,add_to_cart,2026-03-30T06:57:28.528458+00:00
108,1,pet-supply,view,2026-03-30T15:25:28.528458+00:00
108,2,pet-supply,view,2026-03-30T21:16:28.528458+00:00
108,2,pet-supply,view,2026-03-31T13:53:28.528458+00:00
108,2,pet-supply,click,2026-04-01T07:39:28.528458+00:00
108,4,food,view,2026-04-01T23:55:28.528458+00:00
108,3,pet-supply,view,2026-04-02T23:31:28.528458+00:00
108,5,pet-supply,click,2026-04-03T18:21:28.528458+00:00
108,2,pet-supply,view,2026-04-04T10:06:28.528458+00:00
108,2,pet-supply,add_to_cart,2026-04-04T14:04:28.528458+00:00
108,7,pet-supply,view,2026-04-04T15:14:28.528458+00:00
108,1,pet-supply,view,2026-04-04T19:16:28.528458+00:00
109,9,stationery,view,2026-04-03T13:39:28.528458+00:00
109,11,cosmetic,view,2026-04-04T01:18:28.528458+00:00
109,3,jewelry,view,2026-04-04T23:31:28.528458+00:00
109,6,stationery,click,2026-04-05T09:01:28.528458+00:00
109,3,cosmetic,view,2026-04-06T08:54:28.528458+00:00
109,3,cosmetic,view,2026-04-06T11:54:28.528458+00:00
109,8,cosmetic,view,2026-04-07T03:15:28.528458+00:00
109,10,cosmetic,view,2026-04-07T15:55:28.528458+00:00
109,8,cosmetic,view,2026-04-07T23:12:28.528458+00:00
109,7,cosmetic,click,2026-04-08T09:35:28.528458+00:00
109,9,cosmetic,click,2026-04-09T07:17:28.528458+00:00
109,3,cosmetic,add_to_cart,2026-04-09T16:28:28.528458+00:00
109,8,cosmetic,view,2026-04-10T05:49:28.528458+00:00
109,10,cosmetic,view,2026-04-11T06:44:28.528458+00:00
109,4,cosmetic,view,2026-04-11T14:57:28.528458+00:00
109,3,cosmetic,view,2026-04-12T07:52:28.528458+00:00
109,3,cosmetic,view,2026-04-12T23:19:28.528458+00:00
109,8,cosmetic,click,2026-04-13T07:54:28.528458+00:00
109,8,cosmetic,click,2026-04-14T01:14:28.528458+00:00
109,4,cosmetic,add_to_cart,2026-04-14T23:07:28.528458+00:00
110,7,toy,view,2026-03-30T03:02:28.528458+00:00
110,9,toy,click,2026-03-31T01:24:28.528458+00:00
110,4,electronic,add_to_cart,2026-03-31T08:48:28.528458+00:00
110,1,toy,view,2026-03-31T21:21:28.528458+00:00
110,9,toy,view,2026-04-01T10:19:28.528458+00:00
110,10,toy,view,2026-04-02T07:36:28.528458+00:00
110,8,toy,click,2026-04-02T17:16:28.528458+00:00
110,7,toy,add_to_cart,2026-04-03T09:54:28.528458+00:00
110,9,toy,click,2026-04-04T07:42:28.528458+00:00
110,9,toy,view,2026-04-05T06:51:28.528458+00:00
110,3,electronic,click,2026-04-05T11:56:28.528458+00:00
110,1,toy,click,2026-04-06T10:59:28.528458+00:00
110,5,toy,add_to_cart,2026-04-06T18:40:28.528458+00:00
110,8,toy,click,2026-04-07T06:37:28.528458+00:00
110,10,electronic,add_to_cart,2026-04-07T19:10:28.528458+00:00
110,7,toy,click,2026-04-08T17:13:28.528458+00:00
110,9,toy,view,2026-04-09T02:18:28.528458+00:00
110,8,toy,view,2026-04-09T19:44:28.528458+00:00
110,1,toy,view,2026-04-10T14:06:28.528458+00:00
110,8,toy,view,2026-04-11T05:11:28.528458+00:00
111,1,clothe,view,2026-04-03T13:34:28.528458+00:00
111,1,clothe,add_to_cart,2026-04-04T00:27:28.528458+00:00
111,7,clothe,view,2026-04-05T00:35:28.528458+00:00
111,6,clothe,view,2026-04-05T06:11:28.528458+00:00
111,2,clothe,view,2026-04-05T13:22:28.528458+00:00
111,8,toy,view,2026-04-06T05:44:28.528458+00:00
111,1,clothe,click,2026-04-07T03:27:28.528458+00:00
111,1,electronic,add_to_cart,2026-04-07T22:51:28.528458+00:00
111,1,clothe,view,2026-04-08T20:42:28.528458+00:00
111,6,clothe,click,2026-04-09T14:17:28.528458+00:00
111,5,electronic,view,2026-04-09T21:33:28.528458+00:00
111,2,clothe,click,2026-04-10T18:44:28.528458+00:00
111,6,clothe,click,2026-04-11T08:26:28.528458+00:00
111,1,clothe,view,2026-04-11T21:21:28.528458+00:00
111,7,cosmetic,view,2026-04-12T09:02:28.528458+00:00
111,6,jewelry,view,2026-04-13T00:36:28.528458+00:00
111,1,clothe,view,2026-04-13T20:20:28.528458+00:00
111,2,clothe,view,2026-04-14T08:58:28.528458+00:00
111,3,clothe,view,2026-04-14T17:46:28.528458+00:00
111,2,jewelry,view,2026-04-15T03:22:28.528458+00:00
112,10,jewelry,view,2026-04-03T18:03:28.528458+00:00
112,2,cosmetic,view,2026-04-03T23:54:28.528458+00:00
112,3,cosmetic,view,2026-04-04T05:06:28.528458+00:00
112,3,clothe,view,2026-04-04T14:00:28.528458+00:00
112,1,cosmetic,view,2026-04-05T08:54:28.528458+00:00
112,1,jewelry,view,2026-04-05T21:00:28.528458+00:00
112,4,cosmetic,add_to_cart,2026-04-06T19:24:28.528458+00:00
112,4,jewelry,click,2026-04-06T23:48:28.528458+00:00
112,3,cosmetic,click,2026-04-07T11:45:28.528458+00:00
112,7,cosmetic,click,2026-04-08T05:49:28.528458+00:00
112,10,cosmetic,view,2026-04-09T02:00:28.528458+00:00
112,6,jewelry,view,2026-04-09T19:52:28.528458+00:00
112,3,cosmetic,add_to_cart,2026-04-10T17:06:28.528458+00:00
112,1,cosmetic,view,2026-04-10T20:27:28.528458+00:00
112,1,cosmetic,view,2026-04-11T10:10:28.528458+00:00
112,1,jewelry,view,2026-04-12T00:21:28.528458+00:00
112,2,cosmetic,view,2026-04-12T03:43:28.528458+00:00
112,3,cosmetic,click,2026-04-12T04:53:28.528458+00:00
112,3,cosmetic,add_to_cart,2026-04-12T06:24:28.528458+00:00
112,7,cosmetic,click,2026-04-12T16:51:28.528458+00:00
113,10,toy,view,2026-03-29T00:28:28.528458+00:00
113,7,pet-supply,click,2026-03-29T14:23:28.528458+00:00
113,10,toy,add_to_cart,2026-03-30T14:00:28.528458+00:00
113,8,toy,click,2026-03-31T05:27:28.528458+00:00
113,2,toy,add_to_cart,2026-03-31T20:50:28.528458+00:00
113,10,toy,view,2026-04-01T08:33:28.528458+00:00
113,9,toy,view,2026-04-01T18:55:28.528458+00:00
113,10,toy,click,2026-04-02T15:02:28.528458+00:00
113,8,toy,click,2026-04-02T21:07:28.528458+00:00
113,2,toy,add_to_cart,2026-04-03T12:04:28.528458+00:00
113,10,toy,view,2026-04-04T12:56:28.528458+00:00
113,2,toy,view,2026-04-04T15:05:28.528458+00:00
113,2,toy,view,2026-04-05T15:10:28.528458+00:00
113,5,toy,view,2026-04-05T16:21:28.528458+00:00
113,2,toy,click,2026-04-06T06:28:28.528458+00:00
113,10,pet-supply,view,2026-04-06T17:07:28.528458+00:00
113,4,toy,click,2026-04-06T19:30:28.528458+00:00
113,10,toy,view,2026-04-07T19:19:28.528458+00:00
113,2,toy,click,2026-04-08T02:02:28.528458+00:00
113,2,toy,view,2026-04-08T16:44:28.528458+00:00
114,2,furniture,view,2026-03-24T14:06:28.528458+00:00
114,8,electronic,click,2026-03-25T10:58:28.528458+00:00
114,10,electronic,click,2026-03-26T00:28:28.528458+00:00
114,6,appliance,click,2026-03-26T13:20:28.528458+00:00
114,10,electronic,click,2026-03-27T08:04:28.528458+00:00
114,8,electronic,view,2026-03-28T03:09:28.528458+00:00
114,8,electronic,view,2026-03-29T03:42:28.528458+00:00
114,8,electronic,view,2026-03-29T18:43:28.528458+00:00
114,10,electronic,view,2026-03-30T09:09:28.528458+00:00
114,13,book,add_to_cart,2026-03-31T03:56:28.528458+00:00
114,10,electronic,view,2026-04-01T00:50:28.528458+00:00
114,5,electronic,add_to_cart,2026-04-01T20:08:28.528458+00:00
114,10,electronic,add_to_cart,2026-04-02T14:34:28.528458+00:00
114,10,electronic,view,2026-04-03T03:14:28.528458+00:00
114,11,electronic,click,2026-04-03T14:46:28.528458+00:00
114,8,electronic,click,2026-04-04T06:04:28.528458+00:00
114,8,furniture,view,2026-04-04T12:29:28.528458+00:00
114,8,electronic,click,2026-04-05T09:40:28.528458+00:00
114,10,electronic,add_to_cart,2026-04-06T00:06:28.528458+00:00
114,5,electronic,view,2026-04-06T20:38:28.528458+00:00
115,4,clothe,view,2026-04-06T10:26:28.528458+00:00
115,12,book,click,2026-04-07T07:50:28.528458+00:00
115,7,clothe,add_to_cart,2026-04-07T23:13:28.528458+00:00
115,4,jewelry,view,2026-04-08T23:11:28.528458+00:00
115,5,clothe,click,2026-04-09T06:47:28.528458+00:00
115,4,clothe,click,2026-04-09T15:37:28.528458+00:00
115,4,clothe,view,2026-04-10T12:30:28.528458+00:00
115,2,clothe,view,2026-04-11T12:34:28.528458+00:00
115,4,clothe,view,2026-04-12T06:04:28.528458+00:00
115,7,cosmetic,add_to_cart,2026-04-13T05:38:28.528458+00:00
115,6,clothe,add_to_cart,2026-04-14T04:39:28.528458+00:00
115,1,clothe,view,2026-04-14T18:32:28.528458+00:00
115,1,jewelry,view,2026-04-15T18:31:28.528458+00:00
115,4,clothe,click,2026-04-15T22:40:28.528458+00:00
115,10,jewelry,add_to_cart,2026-04-16T03:26:28.528458+00:00
115,6,clothe,view,2026-04-16T12:16:28.528458+00:00
115,6,clothe,click,2026-04-16T15:45:28.528458+00:00
115,4,sport,add_to_cart,2026-04-17T03:03:28.528458+00:00
115,6,clothe,click,2026-04-17T22:20:28.528458+00:00
115,2,clothe,click,2026-04-17T23:34:28.528458+00:00
116,8,furniture,view,2026-03-26T10:39:28.528458+00:00
116,3,furniture,view,2026-03-26T21:33:28.528458+00:00
116,1,furniture,click,2026-03-27T16:52:28.528458+00:00
116,5,furniture,add_to_cart,2026-03-28T17:47:28.528458+00:00
116,8,cosmetic,click,2026-03-29T00:09:28.528458+00:00
116,10,furniture,click,2026-03-29T12:33:28.528458+00:00
116,11,appliance,view,2026-03-30T06:03:28.528458+00:00
116,1,furniture,click,2026-03-30T09:24:28.528458+00:00
116,6,furniture,view,2026-03-31T10:14:28.528458+00:00
116,5,furniture,view,2026-04-01T08:12:28.528458+00:00
116,9,furniture,click,2026-04-02T08:24:28.528458+00:00
116,10,furniture,view,2026-04-02T19:56:28.528458+00:00
116,10,furniture,click,2026-04-03T14:51:28.528458+00:00
116,8,furniture,click,2026-04-03T23:06:28.528458+00:00
116,11,furniture,add_to_cart,2026-04-04T07:50:28.528458+00:00
116,3,jewelry,view,2026-04-05T04:07:28.528458+00:00
116,6,furniture,click,2026-04-05T08:04:28.528458+00:00
116,1,appliance,view,2026-04-05T16:41:28.528458+00:00
116,8,jewelry,view,2026-04-06T11:37:28.528458+00:00
116,6,jewelry,click,2026-04-06T14:49:28.528458+00:00
117,11,sport,view,2026-04-03T07:21:28.528458+00:00
117,2,sport,click,2026-04-03T23:10:28.528458+00:00
117,11,sport,add_to_cart,2026-04-04T14:10:28.528458+00:00
117,2,sport,view,2026-04-04T20:31:28.528458+00:00
117,11,sport,view,2026-04-05T14:46:28.528458+00:00
117,9,sport,view,2026-04-06T05:53:28.528458+00:00
117,8,electronic,view,2026-04-06T23:23:28.528458+00:00
117,2,sport,click,2026-04-07T04:22:28.528458+00:00
117,6,clothe,add_to_cart,2026-04-07T10:34:28.528458+00:00
117,7,clothe,view,2026-04-07T21:06:28.528458+00:00
117,8,sport,view,2026-04-08T08:05:28.528458+00:00
117,8,sport,view,2026-04-08T15:54:28.528458+00:00
117,8,sport,click,2026-04-08T22:14:28.528458+00:00
117,7,sport,add_to_cart,2026-04-09T07:28:28.528458+00:00
